제작사,제원관리번호,차명,연식,제작일자,셀 간 균형,평균전압_OCV_meas,SOC_calc,사용연수(t),캘린더 열화(△Q_cal),사이클 열화(△Q_cyc),SoH_pred(%),취득원가,연간감가비,조정연간감가비,중고거래가격
기아 주식회사,A0110003133253120,봉고Ⅲ,2021,2021-09-15,우수,3.800222222,86.15457078,3.841666667,0.03920034,0.172719988,78.80796722,"₩21,600,000 ","₩6,069,833 ","₩7,702,055 ","₩13,897,945 "
기아 주식회사,A0110003136293122,봉고Ⅲ,2022,2022-10-07,우수,3.8,86.14708718,2.780555556,0.033349996,0.0405946,92.60554041,"₩21,600,000 ","₩4,393,278 ","₩4,744,077 ","₩16,855,923 "
기아 주식회사,A0110003135623121,봉고Ⅲ,2022,2022-09-16,우수,3.56,76.21190431,2.838888889,0.033698005,0.008286447,95.80155482,"₩21,600,000 ","₩4,485,444 ","₩4,682,016 ","₩16,917,984 "
기아 주식회사,A0110003133253120,봉고Ⅲ,2021,2021-12-14,우수,3.74,83.81884739,3.594444444,0.03791804,0.023211895,93.88700644,"₩21,600,000 ","₩5,679,222 ","₩6,048,997 ","₩15,551,003 "
기아 주식회사,A0110003133253120,봉고Ⅲ,2021,2021-12-01,우수,3.56,76.21190431,3.630555556,0.038108034,0.045370535,91.65214313,"₩21,600,000 ","₩5,736,278 ","₩6,258,749 ","₩15,341,251 "
기아 주식회사,A0110003135623121,봉고Ⅲ,2022,2021-12-29,우수,3.74,83.81884739,3.552777778,0.037697627,0.054208032,90.80943408,"₩21,600,000 ","₩5,613,389 ","₩6,181,504 ","₩15,418,496 "
기아 주식회사,A0110003135623121,봉고Ⅲ,2022,2022-06-17,우수,3.74,83.81884739,3.086111111,0.035134662,0.047484047,91.73812919,"₩21,600,000 ","₩4,876,056 ","₩5,315,190 ","₩16,284,810 "
기아 주식회사,A0110003133043119,봉고Ⅲ,2020,2020-07-01,우수,3.74,83.81884739,5.047222222,0.044932047,0.086514924,86.85530285,"₩21,600,000 ","₩7,974,611 ","₩9,181,490 ","₩12,418,510 "
기아 주식회사,A0110003135623121,봉고Ⅲ,2022,2022-04-09,우수,3.739555556,83.80023178,3.275,0.036193922,0.026475131,93.73309469,"₩21,600,000 ","₩5,174,500 ","₩5,520,462 ","₩16,079,538 "
기아 주식회사,A0110003133943120,봉고Ⅲ,2021,2021-06-01,우수,3.74,83.81884739,4.130555556,0.040647536,0.075347525,88.40049385,"₩21,600,000 ","₩6,526,278 ","₩7,382,626 ","₩14,217,374 "
기아 주식회사,A0110003135623121,봉고Ⅲ,2022,2022-01-08,우수,3.58,77.11905224,3.527777778,0.037564759,0.025410124,93.70251175,"₩21,600,000 ","₩5,573,889 ","₩5,948,495 ","₩15,651,505 "
기아 주식회사,A0110003133253120,봉고Ⅲ,2021,2021-03-30,우수,3.58,77.11905224,4.3,0.041472883,0.0532466,90.52805171,"₩21,600,000 ","₩6,794,000 ","₩7,504,856 ","₩14,095,144 "
기아 주식회사,A0110003133253120,봉고Ⅲ,2021,2021-01-13,우수,3.58,77.11905224,4.513888889,0.042491829,0.036282455,92.12257155,"₩21,600,000 ","₩7,131,944 ","₩7,741,799 ","₩13,858,201 "
기아 주식회사,A0110003135623121,봉고Ⅲ,2022,2022-05-18,우수,3.58,77.11905224,3.166666667,0.035590261,0.002805304,96.16044356,"₩21,600,000 ","₩5,003,333 ","₩5,203,110 ","₩16,396,890 "
기아 주식회사,A0110003135623121,봉고Ⅲ,2022,2022-07-14,우수,3.58,77.11905224,3.011111111,0.034705107,0.040465325,92.48295684,"₩21,600,000 ","₩4,757,556 ","₩5,144,251 ","₩16,455,749 "
기아 주식회사,A0110003133043119,봉고Ⅲ,2020,2020-03-20,우수,3.576666667,76.95874797,5.327777778,0.046163959,0.062968504,89.08675368,"₩21,600,000 ","₩8,417,889 ","₩9,449,092 ","₩12,150,908 "
기아 주식회사,A0110003135623121,봉고Ⅲ,2022,2022-10-28,우수,4.098888889,95.04861165,2.722222222,0.032998316,0.047396257,91.96054268,"₩21,600,000 ","₩4,301,111 ","₩4,677,127 ","₩16,922,873 "
기아 주식회사,A0110003133043119,봉고Ⅲ,2020,2020-10-08,우수,4.1,95.08115266,4.777777778,0.043716257,0.042793173,91.34905704,"₩21,600,000 ","₩7,548,889 ","₩8,263,784 ","₩13,336,216 "
기아 주식회사,A0110003133253120,봉고Ⅲ,2021,2021-01-16,우수,4.1,95.08115266,4.505555556,0.042452588,0.154306269,80.32411428,"₩21,600,000 ","₩7,118,778 ","₩8,862,566 ","₩12,737,434 "
기아 주식회사,A0110003133253120,봉고Ⅲ,2021,2021-11-17,우수,3.919555556,89.9461869,3.669444444,0.038311588,0.028001598,93.36868135,"₩21,600,000 ","₩5,797,722 ","₩6,209,494 ","₩15,390,506 "
기아 주식회사,A0110003135623121,봉고Ⅲ,2022,2022-10-04,우수,3.919777778,89.9526305,2.788888889,0.033399933,0.048235211,91.83648559,"₩21,600,000 ","₩4,406,444 ","₩4,798,141 ","₩16,801,859 "
기아 주식회사,A0110003133043119,봉고Ⅲ,2020,2020-06-18,우수,3.919777778,89.9526305,5.083333333,0.045092498,0.04990467,90.50028321,"₩21,600,000 ","₩8,031,667 ","₩8,874,742 ","₩12,725,258 "
기아 주식회사,A0110003133253120,봉고Ⅲ,2021,2021-11-08,우수,3.750444444,84.25631418,3.694444444,0.038441875,0.052479373,90.90787516,"₩21,600,000 ","₩5,837,222 ","₩6,421,030 ","₩15,178,970 "
기아 주식회사,A0110003135623121,봉고Ⅲ,2022,2022-02-11,우수,3.92,89.95907409,3.436111111,0.037073501,0.067843656,89.50828431,"₩21,600,000 ","₩5,429,056 ","₩6,065,422 ","₩15,534,578 "
기아 주식회사,A0110003135623121,봉고Ⅲ,2022,2022-04-13,우수,4.1,95.08115266,3.263888889,0.036132472,0.046546284,91.73212432,"₩21,600,000 ","₩5,156,944 ","₩5,621,743 ","₩15,978,257 "
기아 주식회사,A0110003133043119,봉고Ⅲ,2020,2020-11-02,우수,3.740888889,83.8560786,4.711111111,0.043410188,0.174330072,78.225974,"₩21,600,000 ","₩7,443,556 ","₩9,515,453 ","₩12,084,547 "
기아 주식회사,A0110003135623121,봉고Ⅲ,2022,2022-03-03,우수,3.92,89.95907409,3.375,0.036742346,0.03903585,92.42218043,"₩21,600,000 ","₩5,332,500 ","₩5,769,719 ","₩15,830,281 "
기아 주식회사,A0110003133043119,봉고Ⅲ,2020,2020-03-25,우수,3.92,89.95907409,5.313888889,0.046103748,0.155560986,79.83352661,"₩21,600,000 ","₩8,395,944 ","₩10,516,815 ","₩11,083,185 "
기아 주식회사,A0110003133043119,봉고Ⅲ,2020,2020-10-06,우수,4.040222222,93.39178712,4.783333333,0.043741666,0.169356239,78.69020956,"₩21,600,000 ","₩7,557,667 ","₩9,604,329 ","₩11,995,671 "
기아 주식회사,A0110003133253120,봉고Ⅲ,2021,2021-06-14,우수,3.92,89.95907409,4.094444444,0.040469467,0.042339351,91.71911816,"₩21,600,000 ","₩6,469,222 ","₩7,053,297 ","₩14,546,703 "
기아 주식회사,A0110003133043119,봉고Ⅲ,2020,2020-05-11,우수,4.1,95.08115266,5.186111111,0.045546069,0.055467207,89.89867231,"₩21,600,000 ","₩8,194,056 ","₩9,114,768 ","₩12,485,232 "
기아 주식회사,A0110003133043119,봉고Ⅲ,2020,2020-03-04,우수,4.04,93.38570573,5.372222222,0.04635611,0.161764197,79.18796932,"₩21,600,000 ","₩8,488,111 ","₩10,718,940 ","₩10,881,060 "
기아 주식회사,A0110003135623121,봉고Ⅲ,2022,2021-12-29,우수,4.04,93.38570573,3.552777778,0.037697627,0.01657227,94.57301025,"₩21,600,000 ","₩5,613,389 ","₩5,935,508 ","₩15,664,492 "
기아 주식회사,A0110003135623121,봉고Ⅲ,2022,2022-06-23,우수,4.1,95.08115266,3.069444444,0.03503966,0.035427686,92.95326536,"₩21,600,000 ","₩4,849,722 ","₩5,217,377 ","₩16,382,623 "
기아 주식회사,A0110003133253120,봉고Ⅲ,2021,2021-06-29,우수,3.92,89.95907409,4.052777778,0.040263024,0.070977117,88.87598584,"₩21,600,000 ","₩6,403,389 ","₩7,204,858 ","₩14,395,142 "
기아 주식회사,A0110003133253120,봉고Ⅲ,2021,2021-06-24,우수,4.1,95.08115266,4.066666667,0.040331956,0.061189228,89.84788165,"₩21,600,000 ","₩6,425,333 ","₩7,151,346 ","₩14,448,654 "
기아 주식회사,A0110003133043119,봉고Ⅲ,2020,2020-08-19,우수,3.92,89.95907409,4.913888889,0.044334586,0.007773882,94.78915314,"₩21,600,000 ","₩7,763,944 ","₩8,190,752 ","₩13,409,248 "
기아 주식회사,A0110003133253120,봉고Ⅲ,2021,2021-04-23,우수,4.04,93.38570573,4.236111111,0.04116363,0.063149641,89.56867292,"₩21,600,000 ","₩6,693,056 ","₩7,472,541 ","₩14,127,459 "
기아 주식회사,A0110003135623121,봉고Ⅲ,2022,2022-09-05,우수,4.1,95.08115266,2.869444444,0.033878869,0.021977802,94.41433292,"₩21,600,000 ","₩4,533,722 ","₩4,801,943 ","₩16,798,057 "
기아 주식회사,A0110003135623121,봉고Ⅲ,2022,2022-06-15,우수,4.1,95.08115266,3.091666667,0.035166272,0.008105187,95.67285408,"₩21,600,000 ","₩4,884,833 ","₩5,105,767 ","₩16,494,233 "
기아 주식회사,A0110003133253120,봉고Ⅲ,2021,2021-05-20,우수,4.04,93.38570573,4.161111111,0.040797603,0.0462339,91.29684965,"₩21,600,000 ","₩6,574,556 ","₩7,201,295 ","₩14,398,705 "
기아 주식회사,A0110003133253120,봉고Ⅲ,2021,2021-05-31,우수,4.04,93.38570573,4.133333333,0.040661202,0.056289713,90.30490853,"₩21,600,000 ","₩6,530,667 ","₩7,231,796 ","₩14,368,204 "
기아 주식회사,A0110003133253120,봉고Ⅲ,2021,2021-08-17,우수,4.1,95.08115266,3.919444444,0.039595174,0.165237465,79.51673614,"₩21,600,000 ","₩6,192,722 ","₩7,787,948 ","₩13,812,052 "
기아 주식회사,A0110003135623121,봉고Ⅲ,2022,2022-02-14,우수,3.753333333,84.37731564,3.427777778,0.037028518,0.024975414,93.79960689,"₩21,600,000 ","₩5,415,889 ","₩5,773,893 ","₩15,826,107 "
기아 주식회사,A0110003135623121,봉고Ⅲ,2022,2022-06-28,우수,4.04,93.38570573,3.055555556,0.034960295,0.023725988,94.13137166,"₩21,600,000 ","₩4,827,778 ","₩5,128,766 ","₩16,471,234 "
기아 주식회사,A0110003133253120,봉고Ⅲ,2021,2021-11-05,우수,3.92,89.95907409,3.702777778,0.038485206,0.040170688,92.13441056,"₩21,600,000 ","₩5,850,389 ","₩6,349,841 ","₩15,250,159 "
기아 주식회사,A0110003133253120,봉고Ⅲ,2021,2021-10-18,우수,3.595555556,77.85198142,3.75,0.038729833,0.071239208,89.00309588,"₩21,600,000 ","₩5,925,000 ","₩6,657,072 ","₩14,942,928 "
기아 주식회사,A0110003133253120,봉고Ⅲ,2021,2021-09-13,우수,4.1,95.08115266,3.847222222,0.039228674,0.043577653,91.7193673,"₩21,600,000 ","₩6,078,611 ","₩6,627,402 ","₩14,972,598 "
기아 주식회사,A0110003135623121,봉고Ⅲ,2022,2022-10-05,우수,4.04,93.38570573,2.786111111,0.033383296,0.041935833,92.46808715,"₩21,600,000 ","₩4,402,056 ","₩4,760,621 ","₩16,839,379 "
기아 주식회사,A0110003133253120,봉고Ⅲ,2021,2021-08-11,우수,3.76,84.65654976,3.936111111,0.03967927,0.051489144,90.88315867,"₩21,600,000 ","₩6,219,056 ","₩6,842,913 ","₩14,757,087 "
기아 주식회사,A0110003133043119,봉고Ⅲ,2020,2020-10-20,우수,4.1,95.08115266,4.744444444,0.043563491,0.181209717,77.52267922,"₩21,600,000 ","₩7,496,222 ","₩9,669,715 ","₩11,930,285 "
기아 주식회사,A0110003133043119,봉고Ⅲ,2020,2020-08-13,우수,4.04,93.38570573,4.930555556,0.044409709,0.052639673,90.29506185,"₩21,600,000 ","₩7,790,278 ","₩8,627,579 ","₩12,972,421 "
기아 주식회사,A0110003133043119,봉고Ⅲ,2020,2020-05-27,우수,3.759777778,84.64724196,5.141666667,0.045350487,0.088991944,86.5657569,"₩21,600,000 ","₩8,123,833 ","₩9,384,581 ","₩12,215,419 "
기아 주식회사,A0110003133253120,봉고Ⅲ,2021,2021-11-09,우수,4.04,93.38570573,3.691666667,0.038427421,0.046432306,91.51402727,"₩21,600,000 ","₩5,832,833 ","₩6,373,704 ","₩15,226,296 "
기아 주식회사,A0110003135623121,봉고Ⅲ,2022,2022-01-03,우수,3.5,73.63954082,3.541666667,0.037638633,0.030622013,93.1739354,"₩21,600,000 ","₩5,595,833 ","₩6,005,793 ","₩15,594,207 "
기아 주식회사,A0110003133043119,봉고Ⅲ,2020,2020-10-14,우수,4.04,93.38570573,4.761111111,0.043639941,0.180408049,77.59520099,"₩21,600,000 ","₩7,522,556 ","₩9,694,614 ","₩11,905,386 "
기아 주식회사,A0110003133253120,봉고Ⅲ,2021,2021-10-26,우수,4.04,93.38570573,3.727777778,0.038614908,0.059296592,90.20885006,"₩21,600,000 ","₩5,889,889 ","₩6,529,170 ","₩15,070,830 "
기아 주식회사,A0110003133253120,봉고Ⅲ,2021,2021-08-30,우수,3.757555556,84.55416392,3.883333333,0.03941235,0.044782675,91.58049745,"₩21,600,000 ","₩6,135,667 ","₩6,699,752 ","₩14,900,248 "
기아 주식회사,A0110003133043119,봉고Ⅲ,2020,2020-11-06,우수,4.039555556,93.37354293,4.7,0.043358967,0.027347443,92.92935904,"₩21,600,000 ","₩7,426,000 ","₩7,991,016 ","₩13,608,984 "
기아 주식회사,A0110003136293122,봉고Ⅲ,2022,2022-04-08,우수,4.1,95.08115266,3.277777778,0.036209268,0.02632496,93.74657716,"₩21,600,000 ","₩5,178,889 ","₩5,524,350 ","₩16,075,650 "
기아 주식회사,A0110003136333122,봉고Ⅲ,2022,2022-09-22,우수,4.1,95.08115266,2.822222222,0.033598942,0.06022431,90.61767481,"₩21,600,000 ","₩4,459,111 ","₩4,920,796 ","₩16,679,204 "
기아 주식회사,A0110003135623121,봉고Ⅲ,2022,2022-03-11,우수,3.620222222,78.87054269,3.352777778,0.036621184,0.057810944,90.55678723,"₩21,600,000 ","₩5,297,389 ","₩5,849,798 ","₩15,750,202 "
기아 주식회사,A0110003133253120,봉고Ⅲ,2021,2021-02-08,우수,3.62,78.86136646,4.444444444,0.042163702,0.063585559,89.42507393,"₩21,600,000 ","₩7,022,222 ","₩7,852,632 ","₩13,747,368 "
기아 주식회사,A0110003135623121,봉고Ⅲ,2022,2022-04-09,우수,3.62,78.86136646,3.275,0.036193922,0.018451034,94.53550438,"₩21,600,000 ","₩5,174,500 ","₩5,473,605 ","₩16,126,395 "
기아 주식회사,A0110003133253120,봉고Ⅲ,2021,2021-04-29,우수,3.62,78.86136646,4.219444444,0.041082573,0.161905228,79.70121989,"₩21,600,000 ","₩6,666,722 ","₩8,364,643 ","₩13,235,357 "
기아 주식회사,A0110003135623121,봉고Ⅲ,2022,2022-06-02,우수,3.62,78.86136646,3.127777778,0.035371049,0.020229123,94.43998282,"₩21,600,000 ","₩4,941,889 ","₩5,232,835 ","₩16,367,165 "
기아 주식회사,A0110003133253120,봉고Ⅲ,2021,2021-08-30,우수,3.62,78.86136646,3.883333333,0.03941235,0.071878929,88.87087209,"₩21,600,000 ","₩6,135,667 ","₩6,904,024 ","₩14,695,976 "
기아 주식회사,A0110003136293122,봉고Ⅲ,2022,2022-08-23,우수,3.62,78.86136646,2.902777778,0.034075081,0.033898019,93.20269001,"₩21,600,000 ","₩4,586,389 ","₩4,920,876 ","₩16,679,124 "
기아 주식회사,A0110003133953120,봉고Ⅲ,2021,2021-12-16,우수,3.777777778,85.33633155,3.588888889,0.037888726,0.009768634,95.23426398,"₩21,600,000 ","₩5,670,444 ","₩5,954,206 ","₩15,645,794 "
기아 주식회사,A0110003133983120,봉고Ⅲ,2021,2021-11-04,우수,3.62,78.86136646,3.705555556,0.038499639,0.08749258,87.40077803,"₩21,600,000 ","₩5,854,778 ","₩6,698,771 ","₩14,901,229 "
기아 주식회사,A0110003133043119,봉고Ⅲ,2020,2020-07-21,우수,3.783111111,85.53418583,4.991666667,0.044684076,0.058593334,89.67225901,"₩21,600,000 ","₩7,886,833 ","₩8,795,176 ","₩12,804,824 "
기아 주식회사,A0110003133043119,봉고Ⅲ,2020,2020-10-16,우수,3.780444444,85.43525869,4.755555556,0.043614473,0.06587876,89.0506767,"₩21,600,000 ","₩7,513,778 ","₩8,437,643 ","₩13,162,357 "
기아 주식회사,A0110003133253120,봉고Ⅲ,2021,2021-05-28,우수,3.78,85.41877083,4.138888889,0.040688519,0.077738894,88.15725874,"₩21,600,000 ","₩6,539,444 ","₩7,417,931 ","₩14,182,069 "
기아 주식회사,A0110003133043119,봉고Ⅲ,2020,2020-08-21,우수,3.78,85.41877083,4.908333333,0.044309517,0.157786269,79.79042131,"₩21,600,000 ","₩7,755,167 ","₩9,719,421 ","₩11,880,579 "
기아 주식회사,A0110003133253120,봉고Ⅲ,2021,2021-10-28,우수,3.78,85.41877083,3.722222222,0.038586123,0.024275956,93.71379206,"₩21,600,000 ","₩5,881,111 ","₩6,275,609 ","₩15,324,391 "
기아 주식회사,A0110003135623121,봉고Ⅲ,2022,2022-10-05,우수,3.78,85.41877083,2.786111111,0.033383296,0.058499884,90.81168198,"₩21,600,000 ","₩4,402,056 ","₩4,847,455 ","₩16,752,545 "
기아 주식회사,A0110003135623121,봉고Ⅲ,2022,2022-06-21,우수,3.779555556,85.40228297,3.075,0.035071356,0.017017731,94.79109136,"₩21,600,000 ","₩4,858,500 ","₩5,125,482 ","₩16,474,518 "
기아 주식회사,A0110003135623121,봉고Ⅲ,2022,2022-09-20,우수,3.939111111,90.51322351,2.827777778,0.033631995,0.033268399,93.30996061,"₩21,600,000 ","₩4,467,889 ","₩4,788,223 ","₩16,811,777 "
기아 주식회사,A0110003133253120,봉고Ⅲ,2021,2021-02-18,우수,4.048666667,93.62288019,4.416666667,0.042031734,0.036822338,92.11459281,"₩21,600,000 ","₩6,978,333 ","₩7,575,709 ","₩14,024,291 "
기아 주식회사,A0110003135623121,봉고Ⅲ,2022,2022-07-06,우수,4.057111111,93.85397327,3.033333333,0.034832935,0.031399925,93.37671409,"₩21,600,000 ","₩4,792,667 ","₩5,132,614 ","₩16,467,386 "
기아 주식회사,A0110003135623121,봉고Ⅲ,2022,2022-08-30,우수,3.940222222,90.5454415,2.883333333,0.033960762,0.037979342,92.80598963,"₩21,600,000 ","₩4,555,667 ","₩4,908,807 ","₩16,691,193 "
기아 주식회사,A0110003135623121,봉고Ⅲ,2022,2022-01-03,우수,4.052,93.71410114,3.541666667,0.037638633,0.030197433,93.21639348,"₩21,600,000 ","₩5,595,833 ","₩6,003,057 ","₩15,596,943 "
기아 주식회사,A0110003135623121,봉고Ⅲ,2022,2022-04-25,우수,3.94,90.5389979,3.230555556,0.035947493,0.017486267,94.65662405,"₩21,600,000 ","₩5,104,278 ","₩5,392,415 ","₩16,207,585 "
기아 주식회사,A0110003135623121,봉고Ⅲ,2022,2022-07-20,우수,3.94,90.5389979,2.994444444,0.034608926,0.022908742,94.24823315,"₩21,600,000 ","₩4,731,222 ","₩5,019,959 ","₩16,580,041 "
기아 주식회사,A0110003135623121,봉고Ⅲ,2022,2022-06-30,우수,3.94,90.5389979,3.05,0.034928498,0.030383673,93.46878284,"₩21,600,000 ","₩4,819,000 ","₩5,155,732 ","₩16,444,268 "
기아 주식회사,A0110003133253120,봉고Ⅲ,2021,2021-09-28,우수,3.94,90.5389979,3.805555556,0.039015666,0.176937071,78.40472622,"₩21,600,000 ","₩6,012,778 ","₩7,668,897 ","₩13,931,103 "
기아 주식회사,A0110003133253120,봉고Ⅲ,2021,2021-08-25,우수,3.94,90.5389979,3.897222222,0.039482767,0.044945461,91.55717719,"₩21,600,000 ","₩6,157,611 ","₩6,725,427 ","₩14,874,573 "
기아 주식회사,A0110003135623121,봉고Ⅲ,2022,2022-08-22,우수,3.94,90.5389979,2.905555556,0.03409138,0.028591838,93.73167818,"₩21,600,000 ","₩4,590,778 ","₩4,897,787 ","₩16,702,213 "
기아 주식회사,A0110003135623121,봉고Ⅲ,2022,2022-08-24,우수,3.792,85.86394298,2.9,0.034058773,0.032476046,93.34651808,"₩21,600,000 ","₩4,582,000 ","₩4,908,592 ","₩16,691,408 "
기아 주식회사,A0110003135623121,봉고Ⅲ,2022,2022-02-07,우수,3.939555556,90.52611071,3.447222222,0.037133393,0.03588351,92.6983097,"₩21,600,000 ","₩5,446,611 ","₩5,875,632 ","₩15,724,368 "
기아 주식회사,A0110003135623121,봉고Ⅲ,2022,2022-08-30,우수,3.939777778,90.53255431,2.883333333,0.033960762,0.031000808,93.50384308,"₩21,600,000 ","₩4,555,667 ","₩4,872,171 ","₩16,727,829 "
기아 주식회사,A0110003133043119,봉고Ⅲ,2020,2020-10-19,우수,3.939777778,90.53255431,4.747222222,0.043576242,0.057394941,89.90288167,"₩21,600,000 ","₩7,500,611 ","₩8,343,015 ","₩13,256,985 "
기아 주식회사,A0110003136323122,봉고Ⅲ,2022,2022-08-20,우수,3.94,90.5389979,2.911111111,0.034123957,0.025278283,94.05977597,"₩21,600,000 ","₩4,599,556 ","₩4,890,035 ","₩16,709,965 "
기아 주식회사,A0110003133943120,봉고Ⅲ,2021,2021-11-03,우수,3.94,90.5389979,3.708333333,0.038514067,0.068229921,89.32560124,"₩21,600,000 ","₩5,859,167 ","₩6,559,336 ","₩15,040,664 "
기아 주식회사,A0110003135623121,봉고Ⅲ,2022,2022-10-26,우수,3.633777778,79.49294876,2.727777778,0.033031971,0.025767394,94.12006349,"₩21,600,000 ","₩4,309,889 ","₩4,579,139 ","₩17,020,861 "
기아 주식회사,A0110003133253120,봉고Ⅲ,2021,2021-10-12,우수,4.052888889,93.73842673,3.766666667,0.038815804,0.043461681,91.77225143,"₩21,600,000 ","₩5,951,333 ","₩6,484,894 ","₩15,115,106 "
기아 주식회사,A0110003133043119,봉고Ⅲ,2020,2020-06-19,우수,4.065111111,94.07290354,5.080555556,0.045080175,0.173829208,78.10906165,"₩21,600,000 ","₩8,027,278 ","₩10,277,012 ","₩11,322,988 "
